time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
5.528350515463917363e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,6.255703462463789223e-10,-3.720475915713824670e-09,4.965950891523501908e-09,-3.094905569467445747e-09,6.255703462463789223e-10,5.275590587771244474e-10
6.030927835051546276e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-5.764696815477932277e-09,8.879663503685672379e-10,4.856991587285740871e-09,-4.876730465109365142e-09,-5.764696815477932277e-09,-2.968191413599455899e-09
6.030927835051546276e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.094357451483302420e-07,-3.280276776697904003e-07,-6.547719560622152922e-07,-4.374634228181206687e-07,-1.094357451483302420e-07,-8.280464904665805082e-07
6.030927835051546276e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-4.791111281244689611e-10,-3.365755158023750347e-10,1.805693624363675095e-09,-8.156866439268439441e-10,-4.791111281244689611e-10,1.327800782034360208e-09
6.030927835051546276e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.730937865964827523e-10,-5.406784382965162585e-10,3.072261220587148467e-09,-3.675846517000335063e-10,1.730937865964827523e-10,1.784164051952212232e-09
6.533505154639175866e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-1.913046392736395329e-09,5.065904313813201315e-10,2.320534407947511006e-09,-1.406455961355075198e-09,-1.913046392736395329e-09,-6.253040524501099569e-10
6.533505154639175866e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,1.505627368360089797e-06,7.848434503145290090e-07,2.051096694958753008e-06,2.290470818674618701e-06,1.505627368360089797e-06,3.222830268687271502e-06
6.533505154639175866e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-2.600276951624760566e-10,-4.878176081097969470e-10,1.656649981621464848e-09,-7.478453032722729520e-10,-2.600276951624760566e-10,1.261545872232179203e-09
6.533505154639175866e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-7.466757613214994381e-11,1.411384239774958491e-09,3.700363896973488240e-09,1.336716663642808625e-09,-7.466757613214994381e-11,3.851321107544851506e-09
7.036082474226804779e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-6.638968891261158952e-10,-3.576580111734694595e-11,1.595519934507031227e-10,-6.996626902434628606e-10,-6.638968891261158952e-10,-5.459339345053906086e-10
7.036082474226804779e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,3.749457841149529389e-06,2.343401496090587004e-06,5.979783899482585213e-06,6.092859337240116816e-06,3.749457841149529389e-06,9.019913659405663056e-06
