time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
1.699893756640209969e-04,0.000000000000000000e+00,9.941181273192018918e-05,2.970261640032317971e-05,0.000000000000000000e+00,6.227568981742234548e-03,-5.412403300275709812e-06,-5.412403300274900049e-06,-5.412403300266900669e-06,-5.412403300266763450e-06
1.749890631835510166e-04,0.000000000000000000e+00,9.938878896400003870e-05,2.844869761290047677e-05,0.000000000000000000e+00,6.227572647744774280e-03,-3.912306796208904890e-06,-3.912306796207581824e-06,-3.912306796203878596e-06,-3.912306796204237738e-06
1.799887507030810635e-04,0.000000000000000000e+00,9.932341648939368409e-05,2.719502404482439605e-05,0.000000000000000000e+00,6.227575990146013742e-03,-2.135877182414502965e-06,-2.135877182412844474e-06,-2.135877182416400319e-06,-2.135877182417101662e-06
1.849884382226110833e-04,0.000000000000000000e+00,9.923162007522906363e-05,2.594159569609494096e-05,0.000000000000000000e+00,6.227577741399522269e-03,-1.364378390894642739e-07,-1.364378390877193860e-07,-1.364378390987104855e-07,-1.364378390994829796e-07
1.899881257421411030e-04,0.000000000000000000e+00,9.911481233581737374e-05,2.468841256671211825e-05,0.000000000000000000e+00,6.227578094241522678e-03,2.032470074264171886e-06,2.032470074265682993e-06,2.032470074250090810e-06,2.032470074249494499e-06
1.949878132616711499e-04,0.000000000000000000e+00,9.896275197917426105e-05,2.343547465667592116e-05,0.000000000000000000e+00,6.227577980774606260e-03,4.303529101010318520e-06,4.303529101011375617e-06,4.303529100995949453e-06,4.303529100995793599e-06
1.999875007812011696e-04,0.000000000000000000e+00,9.875935573263079225e-05,2.218278196598634969e-05,0.000000000000000000e+00,6.227577869627335186e-03,6.582426691422861944e-06,6.582426691423312566e-06,6.582426691413012645e-06,6.582426691413449714e-06
2.049871883007311894e-04,0.000000000000000000e+00,9.848975682834456777e-05,2.093033449464341061e-05,0.000000000000000000e+00,6.227577492972067447e-03,8.742219867749009306e-06,8.742219867748806018e-06,8.742219867746674883e-06,8.742219867747701487e-06
2.099868758202612362e-04,0.000000000000000000e+00,9.814656260556035676e-05,1.967813224264709375e-05,0.000000000000000000e+00,6.227576582778066548e-03,1.062988026114681701e-05,1.062988026114616310e-05,1.062988026115232611e-05,1.062988026115382366e-05
2.149865633397912560e-04,0.000000000000000000e+00,9.773357975430618859e-05,1.842617520999739573e-05,0.000000000000000000e+00,6.227575432534727604e-03,1.208503942485200777e-05,1.208503942485110653e-05,1.208503942486279897e-05,1.208503942486448287e-05
2.199862508593212757e-04,0.000000000000000000e+00,9.726613226891642791e-05,1.717446339669432672e-05,0.000000000000000000e+00,6.227574483785327381e-03,1.296619630952243266e-05,1.296619630952167203e-05,1.296619630953446053e-05,1.296619630953596994e-05
2.249859383788513226e-04,0.000000000000000000e+00,9.676819884281551002e-05,1.592299680273788671e-05,0.000000000000000000e+00,6.227573567678480748e-03,1.317654461316944292e-05,1.317654461316916510e-05,1.317654461317883482e-05,1.317654461317985804e-05
2.299856258983813424e-04,0.000000000000000000e+00,9.626756965808753866e-05,1.467177542812806893e-05,0.000000000000000000e+00,6.227571980989319612e-03,1.268133911038639422e-05,1.268133911038687872e-05,1.268133911039117826e-05,1.268133911039139172e-05
2.349853134179113892e-04,0.000000000000000000e+00,9.579074400250535870e-05,1.342079927286487846e-05,0.000000000000000000e+00,6.227569494830051573e-03,1.151146580364300258e-05,1.151146580364445439e-05,1.151146580364374288e-05,1.151146580364298394e-05
2.399850009374414090e-04,0.000000000000000000e+00,9.535919773606995589e-05,1.217006833694831530e-05,0.000000000000000000e+00,6.227567072681916734e-03,9.752588290752281405e-06,9.752588290754666650e-06,9.752588290751542792e-06,9.752588290749818233e-06
2.449846884569714558e-04,0.000000000000000000e+00,9.498799722667804223e-05,1.091958262037837944e-05,0.000000000000000000e+00,6.227566258232891151e-03,7.524140214289944529e-06,7.524140214293112433e-06,7.524140214290622156e-06,7.524140214288111550e-06
2.499843759765014756e-04,0.000000000000000000e+00,9.468677339721451054e-05,9.669342123155072593e-06,0.000000000000000000e+00,6.227567744702159139e-03,4.955680236002668715e-06,4.955680236006243194e-06,4.955680236006151714e-06,4.955680236003192181e-06
2.549840634960314953e-04,0.000000000000000000e+00,9.446215175676267852e-05,8.419346845278393053e-06,0.000000000000000000e+00,6.227570670362424406e-03,2.168517645207887321e-06,2.168517645211499070e-06,2.168517645213230405e-06,2.168517645210242073e-06
2.599837510155615151e-04,0.000000000000000000e+00,9.432019708070846079e-05,7.169596786748335741e-06,0.000000000000000000e+00,6.227573408097816961e-03,-7.320548642203030085e-07,-7.320548642170978358e-07,-7.320548642161017251e-07,-7.320548642186665408e-07
2.649834385350915348e-04,0.000000000000000000e+00,9.426746985567027791e-05,5.920091947564900655e-06,0.000000000000000000e+00,6.227574946572468455e-03,-3.653095748648430875e-06,-3.653095748645935516e-06,-3.653095748648464757e-06,-3.653095748650324841e-06
2.699831260546215546e-04,0.000000000000000000e+00,9.430989030913825618e-05,4.670832327728088644e-06,0.000000000000000000e+00,6.227575394095835777e-03,-6.502783557648748660e-06,-6.502783557647188426e-06,-6.502783557654195082e-06,-6.502783557655109878e-06
2.749828135741516286e-04,0.000000000000000000e+00,9.444954364704658651e-05,3.421817927237900978e-06,0.000000000000000000e+00,6.227575292137753175e-03,-9.178546402155274541e-06,-9.178546402154578280e-06,-9.178546402163907501e-06,-9.178546402163936300e-06
2.799825010936816483e-04,0.000000000000000000e+00,9.468048879110827767e-05,2.173048746094336386e-06,0.000000000000000000e+00,6.227574817863093699e-03,-1.156172669929586031e-05,-1.156172669929586539e-05,-1.156172669930275854e-05,-1.156172669930208430e-05
2.849821886132116681e-04,0.000000000000000000e+00,9.498520212940223168e-05,9.245247842973957154e-07,0.000000000000000000e+00,6.227573885580276782e-03,-1.352330223355445477e-05,-1.352330223355475970e-05,-1.352330223355399568e-05,-1.352330223355296908e-05
2.899818761327416878e-04,0.000000000000000000e+00,9.533327203811882812e-05,-3.237539581529217748e-07,0.000000000000000000e+00,6.227572826365854013e-03,-1.494065225166560745e-05,-1.494065225166579888e-05,-1.494065225165451809e-05,-1.494065225165357958e-05
2.949815636522717076e-04,0.000000000000000000e+00,9.568334160517207227e-05,-1.571787481256615767e-06,0.000000000000000000e+00,6.227572513397203885e-03,-1.572069117019730367e-05,-1.572069117019702923e-05,-1.572069117017674787e-05,-1.572069117017627015e-05
2.999812511718017815e-04,0.000000000000000000e+00,9.598827564850401196e-05,-2.819575785013686156e-06,0.000000000000000000e+00,6.227573558931511453e-03,-1.582169234005629743e-05,-1.582169234005522339e-05,-1.582169234003183851e-05,-1.582169234003210617e-05
