time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
2.849821886132116681e-04,0.000000000000000000e+00,8.587208315283931703e-05,7.908485481247452462e-05,0.000000000000000000e+00,6.227563855429391580e-03,-4.541558709591304779e-05,1.495354729410948398e-05,-3.123139526015021521e-06,1.361584340665546147e-05
2.899818761327416878e-04,0.000000000000000000e+00,8.621871936967712862e-05,7.883614067221011578e-05,0.000000000000000000e+00,6.227563957691396000e-03,-5.512237776762674219e-05,2.179248211711848590e-05,-4.621589952305727131e-06,1.567332188644626981e-05
2.949815636522717076e-04,0.000000000000000000e+00,8.638901421177550347e-05,7.858767175129233932e-05,0.000000000000000000e+00,6.227564909730797307e-03,-6.106828215549672638e-05,2.733420121598718029e-05,-5.737886758292337516e-06,1.704681071634509595e-05
2.999812511718017815e-04,0.000000000000000000e+00,8.636396005407433846e-05,7.833944804972119526e-05,0.000000000000000000e+00,6.227566448151452931e-03,-6.251714989171245685e-05,3.088847860639117894e-05,-6.362998941019694546e-06,1.761955255541962075e-05
3.049809386913318013e-04,0.000000000000000000e+00,8.613928941340423550e-05,7.809146956749665649e-05,0.000000000000000000e+00,6.227567839223234133e-03,-5.919230196668593454e-05,3.194652207955009197e-05,-6.454238893484090682e-06,1.723209224386442303e-05
3.099806262108618211e-04,0.000000000000000000e+00,8.572414420004697134e-05,7.784373630461875011e-05,0.000000000000000000e+00,6.227568083602247687e-03,-5.134038002852182793e-05,3.028800606729017955e-05,-6.003498388082615220e-06,1.572333179170505720e-05
3.149803137303918408e-04,0.000000000000000000e+00,8.513698228624479527e-05,7.759624826108746257e-05,0.000000000000000000e+00,6.227566544322269033e-03,-3.980895669268447331e-05,2.596434615775626510e-05,-5.041930305528129369e-06,1.296029636941698340e-05
3.199800012499218606e-04,0.000000000000000000e+00,8.440483093178488615e-05,7.734900543690280742e-05,0.000000000000000000e+00,6.227563449605911725e-03,-2.592809855641808894e-05,1.930339635863746793e-05,-3.635415799062103806e-06,8.841071784065529084e-06
3.249796887694518803e-04,0.000000000000000000e+00,8.356380871168472217e-05,7.710200783206477111e-05,0.000000000000000000e+00,6.227559966846701357e-03,-1.127831725571075265e-05,1.090790787055608916e-05,-1.832417880064430493e-06,3.325495874134350259e-06
3.299793762889819543e-04,0.000000000000000000e+00,8.265927791603531430e-05,7.685525544657335363e-05,0.000000000000000000e+00,6.227557698069811909e-03,2.490711115495329530e-06,1.588998771396898718e-06,3.714549383286712035e-07,-3.556425898029278626e-06
3.349790638085119740e-04,0.000000000000000000e+00,8.174539173817786371e-05,7.660874828042856855e-05,0.000000000000000000e+00,6.227557724979613553e-03,1.386467226157013329e-05,-7.760038875970014420e-06,3.014563866925385941e-06,-1.164552719413268845e-05
3.399787513280419938e-04,0.000000000000000000e+00,8.088247165334791771e-05,7.636248633363038876e-05,0.000000000000000000e+00,6.227560162284238171e-03,2.171609771715335912e-05,-1.626680848522362349e-05,6.083772110665389206e-06,-2.057278198121389822e-05
3.449784388475720135e-04,0.000000000000000000e+00,8.014001615309972008e-05,7.611646960617884136e-05,0.000000000000000000e+00,6.227564287748398562e-03,2.545930514900562034e-05,-2.314513567835344964e-05,9.457729835422153607e-06,-2.971512409240583471e-05
3.499781263671020333e-04,0.000000000000000000e+00,7.959004295665822492e-05,7.587069809807392635e-05,0.000000000000000000e+00,6.227568904110636350e-03,2.509207666467274821e-05,-2.785522981290236439e-05,1.283592631717418541e-05,-3.822829945751951878e-05
3.549778138866320530e-04,0.000000000000000000e+00,7.929512610117654420e-05,7.562517180931563018e-05,0.000000000000000000e+00,6.227572452469965804e-03,2.110126748710424371e-05,-3.019807286812554978e-05,1.574905532494281951e-05,-4.512416315108489699e-05
3.599775014061621270e-04,0.000000000000000000e+00,7.929329359967866864e-05,7.537989073990395284e-05,0.000000000000000000e+00,6.227573297941742594e-03,1.432376109294082562e-05,-3.027526183071512988e-05,1.764635899415310994e-05,-4.936500662984117256e-05
3.649771889256921468e-04,0.000000000000000000e+00,7.959017473756865477e-05,7.513485488983889435e-05,0.000000000000000000e+00,6.227570649112017589e-03,5.782053993568401839e-06,-2.840102484604570016e-05,1.799765949128113551e-05,-5.000380959914757127e-05
3.699768764452221665e-04,0.000000000000000000e+00,8.015799114804853442e-05,7.489006425912046825e-05,0.000000000000000000e+00,6.227565314208994771e-03,-3.472226418268779105e-06,-2.505769058584984496e-05,1.637742271740987948e-05,-4.637964238504890650e-05
3.749765639647521863e-04,0.000000000000000000e+00,8.094052162182648297e-05,7.464551884774867454e-05,0.000000000000000000e+00,6.227559441131642198e-03,-1.248960359220861589e-05,-2.082143849886267757e-05,1.254681493956074425e-05,-3.831015495763131183e-05
3.799762514842822060e-04,0.000000000000000000e+00,8.186577005927696759e-05,7.440121865572348612e-05,0.000000000000000000e+00,6.227555377953059544e-03,-2.045191243669512650e-05,-1.622810081707999337e-05,6.567676509995013038e-06,-2.621029134732281830e-05
3.849759390038122800e-04,0.000000000000000000e+00,8.285580716191867548e-05,7.415716368304493009e-05,0.000000000000000000e+00,6.227554179422245019e-03,-2.672163452934510016e-05,-1.171583405832119003e-05,-1.175076566746457838e-06,-1.107696110304529258e-05
3.899756265233422997e-04,0.000000000000000000e+00,8.383546624277042462e-05,7.391335392971300645e-05,0.000000000000000000e+00,6.227555368987061461e-03,-3.093172684686155364e-05,-7.603183321024324519e-06,-1.000222719684477106e-05,5.591948968387860149e-06
3.949753140428723195e-04,0.000000000000000000e+00,8.474101318292298168e-05,7.366978939572768809e-05,0.000000000000000000e+00,6.227558149615870266e-03,-3.298425717663319435e-05,-4.059388020765013688e-06,-1.902492664410800627e-05,2.202230406033592390e-05
3.999750015624023393e-04,0.000000000000000000e+00,8.552862804325922920e-05,7.342647008108900213e-05,0.000000000000000000e+00,6.227562103056045323e-03,-3.299672417357483285e-05,-1.125587600521172370e-06,-2.722345230656726803e-05,3.644773508629531935e-05
4.049746890819323590e-04,0.000000000000000000e+00,8.617933668140011509e-05,7.318339598579694856e-05,0.000000000000000000e+00,6.227566760821206734e-03,-3.130528279309484195e-05,1.200122597787939985e-06,-3.358472246697605094e-05,4.738709485366414723e-05
