time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
2.299928127246023959e-04,0.000000000000000000e+00,8.426752170053562079e-05,8.222846179969504107e-05,0.000000000000000000e+00,6.227577676032814563e-03,-6.750243165602170082e-06,-6.750243165566800527e-06,-6.750243165690303860e-06,-6.750243165737738552e-06
2.349926564794850331e-04,0.000000000000000000e+00,8.396747672769096487e-05,8.198725457681413733e-05,0.000000000000000000e+00,6.227577701738428416e-03,-7.287621527039527810e-06,-7.287621527005045099e-06,-7.287621526505016139e-06,-7.287621526553954315e-06
2.399925002343676974e-04,0.000000000000000000e+00,8.365984414857845100e-05,8.174629258860582263e-05,0.000000000000000000e+00,6.227577298634007913e-03,-7.272509049805616783e-06,-7.272509049772052256e-06,-7.272509050578388658e-06,-7.272509050628665146e-06
2.449923439892503618e-04,0.000000000000000000e+00,8.338300074757921520e-05,8.150557583507011053e-05,0.000000000000000000e+00,6.227576476364606040e-03,-6.622570203603802709e-06,-6.622570203571164835e-06,-6.622570203402886494e-06,-6.622570203454469106e-06
2.499921877441329990e-04,0.000000000000000000e+00,8.317219745223759374e-05,8.126510431620698747e-05,0.000000000000000000e+00,6.227575367163320531e-03,-5.302993417844624867e-06,-5.302993417812751017e-06,-5.302993417867093263e-06,-5.302993417919797347e-06
2.549920314990156904e-04,0.000000000000000000e+00,8.305744578966604689e-05,8.102487803201645345e-05,0.000000000000000000e+00,6.227574376140863725e-03,-3.281201171573038263e-06,-3.281201171541632822e-06,-3.281201171564639931e-06,-3.281201171618558660e-06
2.599918752538983276e-04,0.000000000000000000e+00,8.305454550938233007e-05,8.078489698249853557e-05,0.000000000000000000e+00,6.227573913452254077e-03,-5.789154372235638278e-07,-5.789154371923210175e-07,-5.789154375600044674e-07,-5.789154376150836318e-07
2.649917190087810190e-04,0.000000000000000000e+00,8.316306584595050788e-05,8.054516116765319319e-05,0.000000000000000000e+00,6.227574048971985798e-03,2.698727952525732871e-06,2.698727952557352611e-06,2.698727953285229198e-06,2.698727953228710925e-06
2.699915627636636562e-04,0.000000000000000000e+00,8.336610088332557951e-05,8.030567058748043984e-05,0.000000000000000000e+00,6.227574495440293435e-03,6.386226284347260636e-06,6.386226284380106880e-06,6.386226284358778590e-06,6.386226284300495947e-06
2.749914065185463477e-04,0.000000000000000000e+00,8.363733440929596206e-05,8.006642524198030264e-05,0.000000000000000000e+00,6.227574902981621377e-03,1.028137391423349434e-05,1.028137391426843614e-05,1.028137391502622231e-05,1.028137391496567301e-05
2.799912502734289849e-04,0.000000000000000000e+00,8.394277204850362269e-05,7.982742513115274093e-05,0.000000000000000000e+00,6.227575161539386853e-03,1.412880429896023664e-05,1.412880429899828706e-05,1.412880429902201075e-05,1.412880429895870521e-05
2.849910940283116221e-04,0.000000000000000000e+00,8.424955153076804952e-05,7.958867025499776827e-05,0.000000000000000000e+00,6.227575446460401586e-03,1.763143988381265126e-05,1.763143988385505712e-05,1.763143988423182415e-05,1.763143988416505424e-05
2.899909377831943135e-04,0.000000000000000000e+00,8.453083466438681966e-05,7.935016061351541175e-05,0.000000000000000000e+00,6.227575928801541705e-03,2.049539490588237788e-05,2.049539490593037076e-05,2.049539490565326224e-05,2.049539490558244351e-05
2.949907815380769507e-04,0.000000000000000000e+00,8.476214023278389397e-05,7.911189620670563071e-05,0.000000000000000000e+00,6.227576511116742104e-03,2.235373477456045809e-05,2.235373477461495280e-05,2.235373477427545522e-05,2.235373477420017093e-05
2.999906252929596421e-04,0.000000000000000000e+00,8.491961090994592631e-05,7.887387703456845227e-05,0.000000000000000000e+00,6.227576931556903089e-03,2.276425997572651124e-05,2.276425997578843612e-05,2.276425997551565086e-05,2.276425997543552832e-05
3.049904690478422793e-04,0.000000000000000000e+00,8.498030007978860307e-05,7.863610309710387643e-05,0.000000000000000000e+00,6.227576987742019544e-03,2.130238059358242046e-05,2.130238059365245992e-05,2.130238059330814441e-05,2.130238059322314974e-05
3.099903128027249708e-04,0.000000000000000000e+00,8.493082344088244439e-05,7.839857439431187607e-05,0.000000000000000000e+00,6.227576655872517179e-03,1.768066138044882757e-05,1.768066138052714763e-05,1.768066138015789886e-05,1.768066138006820146e-05
3.149901565576076080e-04,0.000000000000000000e+00,8.476602679456685812e-05,7.816129092619247831e-05,0.000000000000000000e+00,6.227576067203944958e-03,1.178177685342564443e-05,1.178177685351229252e-05,1.178177685274508395e-05,1.178177685265102264e-05
3.199900003124902994e-04,0.000000000000000000e+00,8.449047379444517747e-05,7.792425269274568314e-05,0.000000000000000000e+00,6.227575401562995480e-03,3.724703258572626308e-06,3.724703258667548208e-06,3.724703259061947077e-06,3.724703258963826780e-06
3.249898440673729366e-04,0.000000000000000000e+00,8.411974970379093553e-05,7.768745969397146346e-05,0.000000000000000000e+00,6.227574780485768506e-03,-6.061733038562401620e-06,-6.061733038459781885e-06,-6.061733038176283345e-06,-6.061733038277954404e-06
3.299896878222555738e-04,0.000000000000000000e+00,8.368041323234792881e-05,7.745091192986984638e-05,0.000000000000000000e+00,6.227574354591835538e-03,-1.686738737458083739e-05,-1.686738737447127537e-05,-1.686738737396156822e-05,-1.686738737406626149e-05
3.349895315771382652e-04,0.000000000000000000e+00,8.321014561009621683e-05,7.721460940044083188e-05,0.000000000000000000e+00,6.227574350350765370e-03,-2.775404281138513246e-05,-2.775404281126934305e-05,-2.775404281054543143e-05,-2.775404281065277422e-05
3.399893753320209024e-04,0.000000000000000000e+00,8.275516848511632389e-05,7.697855210568440643e-05,0.000000000000000000e+00,6.227574938849711993e-03,-3.763756555609551170e-05,-3.763756555597453507e-05,-3.763756555465591484e-05,-3.763756555476535149e-05
3.449892190869035939e-04,0.000000000000000000e+00,8.237343819431426791e-05,7.674274004560057002e-05,0.000000000000000000e+00,6.227576058279071965e-03,-4.540644542516374528e-05,-4.540644542503862835e-05,-4.540644542427608185e-05,-4.540644542438726679e-05
3.499890628417862311e-04,0.000000000000000000e+00,8.212516203248919594e-05,7.650717322018933621e-05,0.000000000000000000e+00,6.227577371460086414e-03,-5.011860686131506246e-05,-5.011860686118684201e-05,-5.011860686033556712e-05,-5.011860686044812763e-05
3.549889065966689225e-04,0.000000000000000000e+00,8.206047223997681573e-05,7.627185162945069143e-05,0.000000000000000000e+00,6.227578326288467706e-03,-5.114610637152651072e-05,-5.114610637139606765e-05,-5.114610637117349449e-05,-5.114610637128721375e-05
3.599887503515515597e-04,0.000000000000000000e+00,8.220690359438723963e-05,7.603677527338463570e-05,0.000000000000000000e+00,6.227578422962347544e-03,-4.821913554422594251e-05,-4.821913554409423228e-05,-4.821913554377656782e-05,-4.821913554389127641e-05
3.649885941064341969e-04,0.000000000000000000e+00,8.256403871768910690e-05,7.580194415199118256e-05,0.000000000000000000e+00,6.227577497274368150e-03,-4.143853272982404553e-05,-4.143853272969171187e-05,-4.143853273158828641e-05,-4.143853273170398433e-05
3.699884378613168883e-04,0.000000000000000000e+00,8.310407567344772848e-05,7.556735826527031846e-05,0.000000000000000000e+00,6.227575815220885540e-03,-3.127845315888837170e-05,-3.127845315875599062e-05,-3.127845315987676429e-05,-3.127845315999341766e-05
3.749882816161995256e-04,0.000000000000000000e+00,8.377174760732237059e-05,7.533301761322204341e-05,0.000000000000000000e+00,6.227574000203015166e-03,-1.856463883981709294e-05,-1.856463883968498629e-05,-1.856463884111781706e-05,-1.856463884123557497e-05
3.799881253710822170e-04,0.000000000000000000e+00,8.449535420998897299e-05,7.509892219584638449e-05,0.000000000000000000e+00,6.227572816422264658e-03,-4.361880630067644840e-06,-4.361880629935934605e-06,-4.361880630495462547e-06,-4.361880630614551992e-06
3.849879691259648542e-04,0.000000000000000000e+00,8.519506213349917851e-05,7.486507201314330107e-05,0.000000000000000000e+00,6.227572754174978339e-03,1.011039903771498687e-05,1.011039903784623632e-05,1.011039903596760025e-05,1.011039903584700140e-05
3.899878128808475456e-04,0.000000000000000000e+00,8.579279590893270822e-05,7.463146706511280669e-05,0.000000000000000000e+00,6.227573726771412285e-03,2.356806248303542725e-05,2.356806248316624979e-05,2.356806248369606213e-05,2.356806248357384544e-05
3.949876566357301828e-04,0.000000000000000000e+00,8.621946607991177547e-05,7.439810735175492846e-05,0.000000000000000000e+00,6.227575179736150393e-03,3.482271183263982927e-05,3.482271183277044175e-05,3.482271183351238163e-05,3.482271183338822693e-05
3.999875003906128200e-04,0.000000000000000000e+00,8.642597916735745222e-05,7.416499287306962571e-05,0.000000000000000000e+00,6.227576465299149329e-03,4.294385812342930129e-05,4.294385812355998831e-05,4.294385812430616335e-05,4.294385812418007064e-05
4.049873441454955115e-04,0.000000000000000000e+00,8.639354223469603846e-05,7.393212362905691201e-05,0.000000000000000000e+00,6.227577209602644902e-03,4.733993808825729028e-05,4.733993808838826191e-05,4.733993808938181800e-05,4.733993808925373984e-05
4.099871879003781487e-04,0.000000000000000000e+00,8.613076577600748264e-05,7.369949961971681445e-05,0.000000000000000000e+00,6.227577393540903623e-03,4.778891966294135211e-05,4.778891966307312333e-05,4.778891966520326889e-05,4.778891966507309687e-05
4.149870316552608401e-04,0.000000000000000000e+00,8.566881308818247002e-05,7.346712084504929238e-05,0.000000000000000000e+00,6.227577138935814008e-03,4.450426689991945553e-05,4.450426690005252102e-05,4.450426690040765144e-05,4.450426690027540588e-05
4.199868754101434773e-04,0.000000000000000000e+00,8.505081577436912469e-05,7.323498730505437291e-05,0.000000000000000000e+00,6.227576517680008528e-03,3.809287241332658515e-05,3.809287241346136503e-05,3.809287241366720081e-05,3.809287241353301724e-05
4.249867191650261687e-04,0.000000000000000000e+00,8.432584860819749596e-05,7.300309899973205603e-05,0.000000000000000000e+00,6.227575660409043375e-03,2.945608213703088094e-05,2.945608213716783600e-05,2.945608213760286874e-05,2.945608213746703853e-05
4.299865629199088059e-04,0.000000000000000000e+00,8.354104927286545618e-05,7.277145592908231464e-05,0.000000000000000000e+00,6.227574818574555839e-03,1.969416171443390202e-05,1.969416171457362858e-05,1.969416171524364519e-05,1.969416171510631405e-05
4.349864066747914431e-04,0.000000000000000000e+00,8.273949599603944193e-05,7.254005809310517584e-05,0.000000000000000000e+00,6.227574225539384521e-03,9.991200745887726740e-06,9.991200746030553436e-06,9.991200745086355645e-06,9.991200744947852205e-06
4.399862504296741346e-04,0.000000000000000000e+00,8.196453666951048400e-05,7.230890549180063963e-05,0.000000000000000000e+00,6.227573910522212451e-03,1.422077465948316279e-06,1.422077466094646302e-06,1.422077465697553869e-06,1.422077465558183067e-06
4.449860941845567718e-04,0.000000000000000000e+00,8.125874767782854491e-05,7.207799812516867892e-05,0.000000000000000000e+00,6.227573719577497550e-03,-5.245603381025561439e-06,-5.245603380875328288e-06,-5.245603381491773456e-06,-5.245603381631723627e-06
4.499859379394394632e-04,0.000000000000000000e+00,8.066277900722397011e-05,7.184733599320932080e-05,0.000000000000000000e+00,6.227573534144748534e-03,-9.649874944732135773e-06,-9.649874944577703032e-06,-9.649874944641386357e-06,-9.649874944781702447e-06
4.549857816943221004e-04,0.000000000000000000e+00,8.021076632777304110e-05,7.161691909592256527e-05,0.000000000000000000e+00,6.227573532000056991e-03,-1.185322112545788796e-05,-1.185322112529893883e-05,-1.185322112556907628e-05,-1.185322112570954144e-05
4.599856254492047918e-04,0.000000000000000000e+00,7.993325791450466272e-05,7.138674743330839878e-05,0.000000000000000000e+00,6.227574089167505454e-03,-1.226899124465416500e-05,-1.226899124449048605e-05,-1.226899124474578178e-05,-1.226899124488623001e-05
4.649854692040874290e-04,0.000000000000000000e+00,7.985519423275090926e-05,7.115682100536682134e-05,0.000000000000000000e+00,6.227575371928409896e-03,-1.151906090358744669e-05,-1.151906090341905993e-05,-1.151906090244630697e-05,-1.151906090258641807e-05
4.699853129589700662e-04,0.000000000000000000e+00,7.999084246635764655e-05,7.092713981209784648e-05,0.000000000000000000e+00,6.227577071399372291e-03,-1.025474135208985868e-05,-1.025474135191688269e-05,-1.025474135127780141e-05,-1.025474135141721965e-05
4.749851567138527577e-04,0.000000000000000000e+00,8.034133936367138283e-05,7.069770385350146067e-05,0.000000000000000000e+00,6.227578563085462912e-03,-8.973900413918023920e-06,-8.973900413740800911e-06,-8.973900413489349016e-06,-8.973900413627549218e-06
4.799850004687353949e-04,0.000000000000000000e+00,8.089105906248504109e-05,7.046851312957766390e-05,0.000000000000000000e+00,6.227579289583548561e-03,-7.927561530693634560e-06,-7.927561530512652419e-06,-7.927561529729379029e-06,-7.927561529865776745e-06
4.849848442236180863e-04,0.000000000000000000e+00,8.160810839373685253e-05,7.023956764032646973e-05,0.000000000000000000e+00,6.227579073611488880e-03,-7.074856949583505983e-06,-7.074856949399301728e-06,-7.074856948087752525e-06,-7.074856948221639635e-06
4.899846879785007235e-04,0.000000000000000000e+00,8.244388126016934093e-05,7.001086738574786460e-05,0.000000000000000000e+00,6.227578140004303396e-03,-6.115620311876292041e-06,-6.115620311689372199e-06,-6.115620313000923097e-06,-6.115620313131796463e-06
4.949845317333834149e-04,0.000000000000000000e+00,8.334468102122428394e-05,6.978241236584184850e-05,0.000000000000000000e+00,6.227576835967068430e-03,-4.598839700642620533e-06,-4.598839700453413701e-06,-4.598839702175313099e-06,-4.598839702302756829e-06
4.999843754882659979e-04,0.000000000000000000e+00,8.426230768293062085e-05,6.955420258060844856e-05,0.000000000000000000e+00,6.227575426432623538e-03,-2.134384993427487720e-06,-2.134384993236225139e-06,-2.134384993591665575e-06,-2.134384993715485698e-06
5.049842192431486894e-04,0.000000000000000000e+00,8.515914007487814484e-05,6.932623803004762410e-05,0.000000000000000000e+00,6.227574128257888295e-03,1.456578231620931133e-06,1.456578231814380753e-06,1.456578230675434841e-06,1.456578230555005390e-06
