time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
4.449721892381726255e-04,0.000000000000000000e+00,8.424075919690486634e-05,6.922135764518338660e-05,0.000000000000000000e+00,6.227566884212125745e-03,1.749566330230875719e-05,1.749566330245737420e-05,1.749566330236993329e-05,1.749566330222823823e-05
4.499718767577026452e-04,0.000000000000000000e+00,8.361980290343896580e-05,6.886320268934307360e-05,0.000000000000000000e+00,6.227564907088513346e-03,1.268269438474125684e-05,1.268269438489249118e-05,1.268269438484260941e-05,1.268269438470011475e-05
4.549715642772326650e-04,0.000000000000000000e+00,8.303351173052202769e-05,6.850529295284936589e-05,0.000000000000000000e+00,6.227563065006661708e-03,8.416725459333707635e-06,8.416725459487979440e-06,8.416725459356875680e-06,8.416725459213801651e-06
4.599712517967626847e-04,0.000000000000000000e+00,8.251620563693080369e-05,6.814762843570229057e-05,0.000000000000000000e+00,6.227561913348186526e-03,4.872659489979365603e-06,4.872659490137122949e-06,4.872659489867230300e-06,4.872659489723768329e-06
4.649709393162927045e-04,0.000000000000000000e+00,8.210016826496922219e-05,6.779020913790184764e-05,0.000000000000000000e+00,6.227562076860337394e-03,2.060943507905710725e-06,2.060943508067280565e-06,2.060943508453994304e-06,2.060943508310401891e-06
4.699706268358227784e-04,0.000000000000000000e+00,8.181297351061745131e-05,6.743303505944802355e-05,0.000000000000000000e+00,6.227563930734174823e-03,-1.254141824419060741e-07,-1.254141822762391351e-07,-1.254141820979022773e-07,-1.254141822413532361e-07
4.749703143553527982e-04,0.000000000000000000e+00,8.167573145335214478e-05,6.707610620034081829e-05,0.000000000000000000e+00,6.227567334694036200e-03,-1.838572372677788783e-06,-1.838572372507883291e-06,-1.838572372373448998e-06,-1.838572372516361244e-06
4.799700018748828179e-04,0.000000000000000000e+00,8.170051922323488965e-05,6.671942256058024543e-05,0.000000000000000000e+00,6.227571583525025496e-03,-3.217682851982682167e-06,-3.217682851808608426e-06,-3.217682851302753997e-06,-3.217682851444661662e-06
4.849696893944128377e-04,0.000000000000000000e+00,8.188942769004334873e-05,6.636298414016629141e-05,0.000000000000000000e+00,6.227575659687735812e-03,-4.331980602198824814e-06,-4.331980602020707338e-06,-4.331980601202044912e-06,-4.331980601342479587e-06
4.899693769139429117e-04,0.000000000000000000e+00,8.223281402313659799e-05,6.600679093909894268e-05,0.000000000000000000e+00,6.227578623316545187e-03,-5.146902520443899944e-06,-5.146902520261934397e-06,-5.146902520640075316e-06,-5.146902520778546568e-06
4.949690644334729314e-04,0.000000000000000000e+00,8.271328917039195603e-05,6.565084295737823989e-05,0.000000000000000000e+00,6.227579859769689918e-03,-5.526676855885671587e-06,-5.526676855700057869e-06,-5.526676856225790890e-06,-5.526676856361813370e-06
4.999687519530029512e-04,0.000000000000000000e+00,8.330929844856243822e-05,6.529514019500415594e-05,0.000000000000000000e+00,6.227579182073975268e-03,-5.300186373084957511e-06,-5.300186372895857406e-06,-5.300186372867866355e-06,-5.300186373001102096e-06
5.049684394725329709e-04,0.000000000000000000e+00,8.399717311713290880e-05,6.493968265197669083e-05,0.000000000000000000e+00,6.227576819764555141e-03,-4.318935941064439825e-06,-4.318935940872030362e-06,-4.318935941382775135e-06,-4.318935941512997133e-06
5.099681269920629907e-04,0.000000000000000000e+00,8.475236380999512788e-05,6.458447032829584455e-05,0.000000000000000000e+00,6.227573353737706797e-03,-2.486044396723301872e-06,-2.486044396527552558e-06,-2.486044397656406919e-06,-2.486044397783584681e-06
5.149678145115930104e-04,0.000000000000000000e+00,8.554996155255901492e-05,6.422950322396163067e-05,0.000000000000000000e+00,6.227569610619067969e-03,2.064984866093676419e-07,2.064984868085457454e-07,2.064984865325536121e-07,2.064984864083819701e-07
5.199675020311230302e-04,0.000000000000000000e+00,8.636652841487859136e-05,6.387478133897403563e-05,0.000000000000000000e+00,6.227566514734150620e-03,3.659219965206121178e-06,3.659219965408858514e-06,3.659219965079504999e-06,3.659219964958203104e-06
5.249671895506530499e-04,0.000000000000000000e+00,8.717814403034220255e-05,6.352030467333307298e-05,0.000000000000000000e+00,6.227564778961746338e-03,7.670090530564914865e-06,7.670090530771316465e-06,7.670090530383173781e-06,7.670090530264462114e-06
5.299668770701830697e-04,0.000000000000000000e+00,8.796101820920705779e-05,6.316607322703872917e-05,0.000000000000000000e+00,6.227564624362641986e-03,1.196358357457604681e-05,1.196358357478624312e-05,1.196358357474999011e-05,1.196358357463380429e-05
