time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
1.046153846153846125e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.216487298924716966e-05,-1.547376824862628091e-05,-2.414896897207692250e-05,-2.763864123787345057e-05,-1.216487298924716966e-05,-3.686291328575188881e-05
1.046153846153846125e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.446975183137596913e-10,-5.726939655222619831e-10,1.398057193716121229e-09,-7.173914838360216743e-10,-1.446975183137596913e-10,1.049816558475681886e-09
1.046153846153846125e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,1.174811907521680027e-07,2.338134193854508810e-07,3.504389917151077239e-07,3.512946101376188837e-07,1.174811907521680027e-07,4.686322021062986400e-07
1.095970695970695908e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.862541871498473702e-09,-4.533889085424961561e-10,-1.626390304317017709e-08,-4.315930780040969599e-09,-3.862541871498473702e-09,-1.159016617813308339e-08
1.095970695970695908e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.450575066135393923e-05,-1.841505167646314970e-05,-2.878917174550367787e-05,-3.292080233781709232e-05,-1.450575066135393923e-05,-4.393605281161469458e-05
1.095970695970695908e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,5.850375047983236772e-10,-8.084475349020501471e-10,2.916206291947271691e-09,-2.234100301037264699e-10,5.850375047983236772e-10,2.886479072054384050e-09
1.095970695970695908e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,2.018818479398779839e-07,3.729632133446581638e-07,5.862118280378686394e-07,5.748450612845361212e-07,2.018818479398779839e-07,7.693777673495743330e-07
1.145787545787545691e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,6.819252887410252114e-08,2.437356978102370475e-08,7.785458604899413107e-08,9.256609865512621927e-08,6.819252887410252114e-08,1.034321451965300329e-07
1.145787545787545691e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.562299676797013477e-05,-2.039636103999922348e-05,-3.111646423522828735e-05,-3.601935780796935825e-05,-1.562299676797013477e-05,-4.764058458849351659e-05
1.145787545787545691e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,8.354066318694669522e-10,-1.078552836082664316e-09,4.576691383922698694e-09,-2.431462042131973642e-10,8.354066318694669522e-10,4.550972397721171171e-09
1.145787545787545691e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-5.324612866080612998e-08,-1.726382592320525377e-07,-1.757348397902222125e-07,-2.258843878928586611e-07,-5.324612866080612998e-08,-2.810176220670953466e-07
1.195604395604395610e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,4.828445833746088867e-09,5.752312588433899484e-09,2.784623762641980761e-08,1.058075842217998752e-08,4.828445833746088867e-09,1.849007554712773334e-08
1.195604395604395610e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.549997438456876322e-05,-2.137676760337908318e-05,-3.105089143315247613e-05,-3.687674198794784641e-05,-1.549997438456876322e-05,-4.787303312963886437e-05
1.195604395604395610e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-8.887858176984314981e-11,-1.572601629683501104e-10,-1.657033861276881328e-10,-2.461387447381932344e-10,-8.887858176984314981e-11,-2.756992570594586401e-10
1.195604395604395610e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-5.322656296591765117e-07,-1.119232277761765421e-06,-1.590859023198091779e-06,-1.651497907420941827e-06,-5.322656296591765117e-07,-2.176181031543416452e-06
1.245421245421245258e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-2.602898247714584511e-07,-8.654943820817364992e-08,-2.838162763635988457e-07,-3.468392629796321143e-07,-2.602898247714584511e-07,-3.878626360282284451e-07
1.245421245421245258e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.418469731321111174e-05,-2.139074627030485685e-05,-2.863739311394123099e-05,-3.557544358351597197e-05,-1.418469731321111174e-05,-4.471989234303727460e-05
1.245421245421245258e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,1.004072807702610832e-09,1.026651109965502379e-09,-3.131507492797269502e-09,2.030723917668113212e-09,1.004072807702610832e-09,-2.027079401093359278e-09
1.245421245421245258e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-7.373503825386386581e-07,-1.467131955044193183e-06,-2.206814584447164950e-06,-2.204482337582831947e-06,-7.373503825386386581e-07,-2.946282310896534881e-06
1.295238095238095176e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-3.150941611280128345e-07,-1.049454796447398618e-07,-3.692188161170768541e-07,-4.200396407727527228e-07,-3.150941611280128345e-07,-4.820659146057391241e-07
1.295238095238095176e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-1.188232277919837287e-05,-2.059188208254533861e-05,-2.419872386209298858e-05,-3.247420486174371318e-05,-1.188232277919837287e-05,-3.868002567731960723e-05
1.295238095238095176e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-9.754758564203117821e-10,-1.770742757407041542e-11,-1.291487258902258296e-08,-9.931832839943821878e-10,-9.754758564203117821e-10,-1.314804037314307438e-08
1.295238095238095176e-04,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-3.649199594531214115e-07,-6.320898078522258205e-07,-1.164708058723030554e-06,-9.970097673053472320e-07,-3.649199594531214115e-07,-1.430871220933468351e-06
1.345054945054945095e-04,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.470718133743229358e-07,5.089743842521626666e-08,1.390510317610537815e-07,1.979692517995392025e-07,1.470718133743229358e-07,2.088697023440273759e-07
1.345054945054945095e-04,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,-8.736750926355863961e-06,-1.907481342733192468e-05,-1.797064156226254987e-05,-2.781156435368778695e-05,-8.736750926355863961e-06,-3.010747011025930594e-05
1.345054945054945095e-04,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.125714286349695917e-09,-7.217938417896599425e-10,-1.964628752519188484e-08,-1.847508128139355756e-09,-1.125714286349695917e-09,-2.004277858508525372e-08
