time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
4.249734391600524922e-04,0.000000000000000000e+00,8.038403218964188370e-05,7.442806804365530453e-05,0.000000000000000000e+00,6.227567950292052339e-03,-1.429198437295156547e-05,-1.429198437311891208e-05,-1.429198437160815089e-05,-1.429198437162006695e-05
4.299731266795825120e-04,0.000000000000000000e+00,8.094511796130900660e-05,7.422825227576411629e-05,0.000000000000000000e+00,6.227575235867318683e-03,-1.230564007754889088e-05,-1.230564007772402002e-05,-1.230564007776502319e-05,-1.230564007778371891e-05
4.349728141991125317e-04,0.000000000000000000e+00,8.169303692429775836e-05,7.402868172721953333e-05,0.000000000000000000e+00,6.227578786099291670e-03,-9.466902912922706365e-06,-9.466902913105489298e-06,-9.466902912812480273e-06,-9.466902912836976466e-06
4.399725017186425515e-04,0.000000000000000000e+00,8.258050927365216535e-05,7.382935639802158277e-05,0.000000000000000000e+00,6.227577521087556550e-03,-5.720872722185621853e-06,-5.720872722375760420e-06,-5.720872722910045087e-06,-5.720872722939227066e-06
4.449721892381726255e-04,0.000000000000000000e+00,8.355276530954749428e-05,7.363027628817026460e-05,0.000000000000000000e+00,6.227572280871105682e-03,-1.084652013611032056e-06,-1.084652013808062084e-06,-1.084652015123853229e-06,-1.084652015156738436e-06
4.499718767577026452e-04,0.000000000000000000e+00,8.455293265560381529e-05,7.343144139766555171e-05,0.000000000000000000e+00,6.227564950976481259e-03,4.148881131376810704e-06,4.148881131173726085e-06,4.148881130595897149e-06,4.148881130559989728e-06
4.549715642772326650e-04,0.000000000000000000e+00,8.553208885432842955e-05,7.323285172650747122e-05,0.000000000000000000e+00,6.227557772270053346e-03,9.391492700181172708e-06,9.391492699972927964e-06,9.391492699139471261e-06,9.391492699101080339e-06
4.599712517967626847e-04,0.000000000000000000e+00,8.645090965385907468e-05,7.303450727469602312e-05,0.000000000000000000e+00,6.227553154823936912e-03,1.388846960750611707e-05,1.388846960729328819e-05,1.388846960745211703e-05,1.388846960741227260e-05
4.649709393162927045e-04,0.000000000000000000e+00,8.727897047811574338e-05,7.283640804223119386e-05,0.000000000000000000e+00,6.227553154020132840e-03,1.696547448274540254e-05,1.696547448252856550e-05,1.696547448289593046e-05,1.696547448285550328e-05
4.699706268358227784e-04,0.000000000000000000e+00,8.799118483577307570e-05,7.263855402911298343e-05,0.000000000000000000e+00,6.227558034312377817e-03,1.834037420254269486e-05,1.834037420232272379e-05,1.834037420438913520e-05,1.834037420434875206e-05
4.749703143553527982e-04,0.000000000000000000e+00,8.856845787036561482e-05,7.244094523534139185e-05,0.000000000000000000e+00,6.227565387184908277e-03,1.825915221964117771e-05,1.825915221941847242e-05,1.825915222042225050e-05,1.825915222038280587e-05
4.799700018748828179e-04,0.000000000000000000e+00,8.898961778746292161e-05,7.224358166091643266e-05,0.000000000000000000e+00,6.227571240827975071e-03,1.739231847088773520e-05,1.739231847066302752e-05,1.739231847138573975e-05,1.739231847134779606e-05
4.849696893944128377e-04,0.000000000000000000e+00,8.922809770980096413e-05,7.204646330583810586e-05,0.000000000000000000e+00,6.227572460383852364e-03,1.665920030162435119e-05,1.665920030139891167e-05,1.665920030194657607e-05,1.665920030191003846e-05
4.899693769139429117e-04,0.000000000000000000e+00,8.925343319257474160e-05,7.184959017010638434e-05,0.000000000000000000e+00,6.227568722310153695e-03,1.699691814300012294e-05,1.699691814277478507e-05,1.699691814175206055e-05,1.699691814171728138e-05
4.949690644334729314e-04,0.000000000000000000e+00,8.904080461760399104e-05,7.165296225372129522e-05,0.000000000000000000e+00,6.227562554348964156e-03,1.902744036993175608e-05,1.902744036970726863e-05,1.902744037013979415e-05,1.902744037010706480e-05
4.999687519530029512e-04,0.000000000000000000e+00,8.857783593589540409e-05,7.145657955668283849e-05,0.000000000000000000e+00,6.227557380974430706e-03,2.284164601259114558e-05,2.284164601236863680e-05,2.284164601157738606e-05,2.284164601154660488e-05
5.049684394725329709e-04,0.000000000000000000e+00,8.787575980384598751e-05,7.126044207899098705e-05,0.000000000000000000e+00,6.227555649831413576e-03,2.800489395313803475e-05,2.800489395291818904e-05,2.800489395281477309e-05,2.800489395278619081e-05
5.099681269920629907e-04,0.000000000000000000e+00,8.697257869584759627e-05,7.106454982064576800e-05,0.000000000000000000e+00,6.227558083210639993e-03,3.365466992653923071e-05,3.365466992632253258e-05,3.365466992627637267e-05,3.365466992625037215e-05
5.149678145115930104e-04,0.000000000000000000e+00,8.592812112513606578e-05,7.086890278164718134e-05,0.000000000000000000e+00,6.227563697657986265e-03,3.872243327783530826e-05,3.872243327762265556e-05,3.872243327678716936e-05,3.872243327676362185e-05
5.199675020311230302e-04,0.000000000000000000e+00,8.481318450787519460e-05,7.067350096199521352e-05,0.000000000000000000e+00,6.227570233467634095e-03,4.230382374596574442e-05,4.230382374575779444e-05,4.230382374543960821e-05,4.230382374541852048e-05
5.249671895506530499e-04,0.000000000000000000e+00,8.370304514671426965e-05,7.047834436168985098e-05,0.000000000000000000e+00,6.227574709673204360e-03,4.390049290618418091e-05,4.390049290598158419e-05,4.390049290424039615e-05,4.390049290422170722e-05
