time_s,z_m,ux,uy,uz
6.476190476190475881e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.065741535073467783e-05
6.476190476190475881e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.688585884111067531e-05
6.476190476190475881e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.441895986447913629e-05
6.476190476190475881e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.281376144137442502e-05
6.476190476190475881e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.178320475936699981e-05
6.476190476190475881e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.114571029684385377e-05
6.476190476190475881e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.078071814323178044e-05
6.476190476190475881e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.057587879664983711e-05
6.974358974358973713e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.034152551270999866e-04
6.974358974358973713e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.788030521103642143e-05
6.974358974358973713e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.410564668522100585e-05
6.974358974358973713e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.163555797842264788e-05
6.974358974358973713e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.002728264046329061e-05
6.974358974358973713e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.899349114093435249e-05
6.974358974358973713e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.835311430984668949e-05
6.974358974358973713e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.798605550657071514e-05
6.974358974358973713e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.777968477685631373e-05
7.472527472527471545e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.098126061869865645e-04
7.472527472527471545e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.044830114463218319e-04
7.472527472527471545e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.008486248849103575e-04
7.472527472527471545e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.846952212559896350e-05
7.472527472527471545e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.691913683615480492e-05
7.472527472527471545e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.592128379180839075e-05
7.472527472527471545e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.530150419024863455e-05
7.472527472527471545e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.494367131306685119e-05
7.472527472527471545e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.474063873403130108e-05
7.970695970695970732e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.164381584895217713e-04
7.970695970695970732e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.111714680170879311e-04
7.970695970695970732e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.075812321118534723e-04
7.970695970695970732e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.052331653288104160e-04
7.970695970695970732e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.037048898554243946e-04
7.970695970695970732e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.027226181118290376e-04
7.970695970695970732e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.021133862614319137e-04
7.970695970695970732e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.017622760487264723e-04
7.970695970695970732e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.015618621573190060e-04
8.468864468864468564e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.230245654986163650e-04
8.468864468864468564e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.178166785896843068e-04
8.468864468864468564e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.142650643638162562e-04
8.468864468864468564e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.119402564419164645e-04
8.468864468864468564e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104251604104156234e-04
8.468864468864468564e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.094496188296779731e-04
8.468864468864468564e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.088432852476111095e-04
8.468864468864468564e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.084928428644168965e-04
8.468864468864468564e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.082925879382487446e-04
8.967032967032966396e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.287990366199211504e-04
8.967032967032966396e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.238318043721185551e-04
8.967032967032966396e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.204444216722218259e-04
8.967032967032966396e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.182266196531371675e-04
8.967032967032966396e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.167803167349207516e-04
8.967032967032966396e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.158482092197411745e-04
8.967032967032966396e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.152673628158039636e-04
8.967032967032966396e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.149295213983920555e-04
8.967032967032966396e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.147346816248262871e-04
9.465201465201464228e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.349061063798745940e-04
9.465201465201464228e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.299994706008332859e-04
9.465201465201464228e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.266545053486440317e-04
9.465201465201464228e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.244663112767375914e-04
9.465201465201464228e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230412883326128344e-04
9.465201465201464228e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.221239302731992897e-04
9.465201465201464228e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.215531246304186493e-04
9.465201465201464228e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.212220594280580141e-04
9.465201465201464228e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.210302910677624606e-04
